"Zone","Mosque ID","Mosque Name","Treatment Name","Mosque Name on Ground","Imam Name","Mosque Built Date","Shrine Name","Women’s prayer section","Rural = 1 / Urban = 2","WhatsApp Location","Latitude","Longitude","Closest Mosque (WhatsApp Location)","Closest Mosque (Latitude)","Closest Mosque (Longitude)","Photo (Inside)","Photo (Outside)","Comments"
"Multan","nlhtw","Jamia Masjid Shah Shams ( Barlevri ) Multan","Community Secular No Info Share","مسجد سے باہر کو نام نہیں تھا،","maukana m bashir","1330.0","Hazrat Shah Shams Sabzwari","No","2.0","https://maps.google.com/maps?q=30.2014192%2C71.4838604&z=17&hl=en","30.20142","71.48386","","","","https://drive.google.com/open?id=1s2cK-KX4HZnqukYO9Eo4cL9Sz7f8AFb8","https://drive.google.com/open?id=1Zo2oSWGJ9gD0C0TiNFyxdP9acnAQyD1d",""
"Multan","pgvos","Jamia Masjid Khunagran wali Multan","Control","Jamiah Masjid Khangran Wali","Hafiz Muhammad Jaffar","1800.0","","No","2.0","https://maps.google.com/?q=30.1888683,71.4686767","30.18887","71.46868","","","","https://drive.google.com/open?id=13isjZp7cj1R8pA2Wbo6QR_CgL979rcx0","https://drive.google.com/open?id=1sS_f2vGv8F31GbpH4Pzv1PszFXk5XHnh",""
"Multan","wgvns","Jamia Masjid Musa Pak Shaheed Multan","Women Religious Info Share","Jamia Masjid musa pak shaheed","Muhammad Saeed Sarmad","975.0","Musa Pak Shaheed","Yes","2.0","https://maps.google.com/maps?q=30.1905367%2C71.4716567&z=17&hl=en","30.19054","71.47166","","","","https://drive.google.com/open?id=1AgLBMtFAfNCKdSHlFdbviyhV6DMz8ZtT","https://drive.google.com/open?id=1ExUcPITIgZ2vUSu0yrDmaCoh64t3xD4g",""
"Multan","ukyke","Jamia Masjid Madina Bohar Gate Multan","Women Secular No Info Share","Jamia Masjid Madina Bohar Gate","Umam bakhsh","1920.0","","No","2.0","https://www.google.com/maps/search/Haram%20Gate/@30.1905714678631,71.4710957413466,17z","30.19057","71.4711","","","","https://drive.google.com/open?id=118cxc6IzpOk-E9ytAw46kl82fmoRR4zA","https://drive.google.com/open?id=1JtEK1bVgtooIaSCHEjaGyaYFOCVnp9lx, https://drive.google.com/open?id=1sY6Ryc0ORgIP4s3zSACsmPE7HRdZPGlw",""
"Multan","rnksi","Jamia Masjid Mula Abdul Gafurur Multan","Community Secular No Info Share","جامع مسجد ملا عبدالغفور والی، ملتان","moulana rab nawaz","1935.0","","No","2.0","https://maps.google.com/maps?q=30.1915612%2C71.4728007&z=17&hl=en","30.19156","71.4728","","","","https://drive.google.com/open?id=1vGCVmUBB7Gf6bu7IF1wTrEUualbBL17N","https://drive.google.com/open?id=1bVXRQ9IewWJi72rF80yhxtAr8TvDsrHr",""
"Multan","meepx","Jamia Masjid Anayat Walayat Multan","Women Religious Info Share","Jaima masjid anyat walayt Multan","Not Found","1080.0","","No","2.0","https://maps.google.com/maps?q=30.1900445%2C71.4696343&z=17&hl=en","30.19004","71.46963","","","","https://drive.google.com/open?id=1Zfkg8AAvK205Tg5yuC7A2oIPiYYVvnNv","https://drive.google.com/open?id=1IvEst6mNCu1XmaJDDJA7xVmh7PHq_3om",""
"Multan","vbdpl","Jamia Masjid Gul Wali Haram Gate Multan","Community Religious No Info Share","Haji Raheem baksh Mutwali.  Masjid Gull wali","Qari zafar","1932.0","","Yes","2.0","https://maps.google.com/maps?q=30.1882712%2C71.4695481&z=17&hl=en","30.18827","71.46955","","","","https://drive.google.com/open?id=1K_dJou6TL7tm3Brijg6vIniuvsGr1-_i","https://drive.google.com/open?id=1puYbRoRsPJ_ZO9SdYGOJQYZmho2pHrsQ",""
"Multan","oqjmo","Jamia Masjid Baha Ul Din Zikriya Multan","Women Religious No Info Share","Jamia masjid bah ul Deen zakriya Multan OQ","Mulana Muhammad Ramzan","800.0","Bahauddin Zikriya","No","2.0","https://maps.app.goo.gl/cboL6o9SS8evb71K7","30.19511","71.474829 (approx)","","","","https://drive.google.com/open?id=1HZvuhBi2lpyEApsXbtxZyY9iL26cHkk4","https://drive.google.com/open?id=1g8zM4SdbxnzxRIdw5EoLteWdMAs-yx56",""
"Multan","lhgfs","Jamia Masjid Gosha Nasheen Multan","Community Secular Info Share","Jamia Masjid Gosha Nasheen Multan","Qari Muhammad Sohail shafiq","1950.0","Hazrat Syed Ibrahim MUltani almaroof Gosha nasheen","No","2.0","https://maps.google.com/?q=30.1915713,71.4729772","30.19157","71.47298","","","","https://drive.google.com/open?id=1HLc6lzsyWrNz1Ln4BquRIdH9cW4hQC5Z","https://drive.google.com/open?id=1H0L-xZjAL_8hDCl65L10OzuFSJn61pQB",""
"Multan","jbeid","Jamia Masjid Sarai Ghulam Rasool Multan","Women Religious Info Share","Masjid k bahir koi nam NH likha hua tha pr masjid ka nam jamia masjid sarai ghulam Rasool h","M azhar","1887.0","","Yes","2.0","https://maps.google.com/maps?q=30.1888188%2C71.4714961&z=17&hl=en","30.18882","71.4715","","","","https://drive.google.com/open?id=1KMRfwRuHnZuy5NHUhzFGohiP1CYkQ744","https://drive.google.com/open?id=1VfHRaWqXzEyTgkjRer4FIxlbccuhbK2T",""
"Multan","pffes","Jamia Masjid Kale Mandi Multan","Community Secular Info Share","JAMIA masjid kalay mandi","Molana Abdul qadir rizvi","1300.0","Nam maloom ni","No","2.0","https://www.google.com/maps/place/30%C2%B011'32.3%22N+71%C2%B028'14.5%22E/@30.1923015,71.4681203,17z/data=!3m1!4b1!4m4!3m3!8m2!3d30.1923015!4d71.4706952?entry=ttu&g_ep=EgoyMDI1MTExNy4wIKXMDSoASAFQAw%3D%3D","30.1923","71.4707","","","","https://drive.google.com/open?id=1XE1Ilif3NjjYTjhVH-EUHj5KmwaoK9aL","https://drive.google.com/open?id=1kepV7FNWLPScekoQc8PRfbsqXYv3mjVs",""
"Multan","wpqfg","Jamia Masjid Madina Pepal Wali Multan","Control","Madina masjid peopal wali","محمد ساجد چشتی","2008.0","پیر بودلہ شاہ صاحب","No","2.0","https://maps.google.com/maps?q=30.3902399%2C71.5704097&z=17&hl=en","30.39024","71.57041","","","","https://drive.google.com/open?id=1-Y9r4TGWHD82w-IXaYmg_lK90k-ZhQQ_","https://drive.google.com/open?id=1TS5mMoMzqCeaEcEVPe-rA6ecE1O_ZoEy",""
"Multan","akpfn","Jamia Masjid Bakar Abad Multan","Women Secular No Info Share","Yes","Aziz ur rehman","1726.0","","No","2.0","https://maps.google.com/maps?q=30.2041953%2C71.5200364&z=17&hl=en","30.2042","71.52004","","","","https://drive.google.com/open?id=1h5CbVz3oZa2HFtsN7Oo2e-bKjB50WiZ2","https://drive.google.com/open?id=1ya4ECm4wFQOML9htpH4e_tmHF7T7Y2uT",""
"Multan","vreau","Jamia Masjid Phonagra Nawali Multan","Women Secular No Info Share","JAMIA masjid phonagran wali","Molana hafeez u rahman","1910.0","","No","2.0","https://www.google.com/maps/place/30%C2%B011'38.6%22N+71%C2%B028'25.0%22E/@30.1940506,71.4710374,17z/data=!3m1!4b1!4m4!3m3!8m2!3d30.1940506!4d71.4736123?entry=ttu&g_ep=EgoyMDI1MTExNy4wIKXMDSoASAFQAw%3D%3D","30.19405","71.47361","","","","https://drive.google.com/open?id=11e98Musk4qWnoWdLvdHIxkmyvt-ml7aW","https://drive.google.com/open?id=1zqOvC-UgXhjWj6w9eQFXdI92VVUKjOeT",""
"Multan","pxspv","Jamia Masjid Azeem Ul Din Dolat Gate Multan","Community Secular No Info Share","Jamia masjid Azeem ul Deen daolat gate","Dr arshad Balouch","1950.0","Syed azeem ul deen","No","2.0","https://www.google.com/maps?q=30.1976348,71.4792691","30.19763","71.47927","","","","https://drive.google.com/open?id=1J1tcWV2HNEWXV7Bp0OKWLk-j9kKlIdYN","https://drive.google.com/open?id=1YLPIHmoWYADRMfo-o9A15U-YxvbV-zRR",""
"Multan","lvyea","Jamia Masjid Gul Din Coloney Nawah City Multan","Community Secular No Info Share","Jamia masjid gul din","Maulana ghulam Mustafa","1970.0","","Yes","2.0","https://maps.google.com/maps?q=30.1919897%2C71.4549042&z=17&hl=en","30.19199","71.4549","","","","https://drive.google.com/open?id=1SuTFBE5jn-UDUuX7woeyb1Pd7YHdKbQ1","https://drive.google.com/open?id=195PtK_bDAmh-6fkOVab35IQJ4Hr4ByEr",""
"Multan","ojkhv","Jamia Masjid Jagu Wali Jalaal Pur Peer Wala Multan","Control","Jamia masjid jagu wali","محمد اسحاق خان","1940.0","","Yes","2.0","https://maps.google.com/maps?q=29.6305728%2C71.4307954&z=17&hl=en","29.63057","71.4308","","","","https://drive.google.com/open?id=1xLQl_ZSkVlKz5_22SbQNfZ9lZVmHfCZ9","https://drive.google.com/open?id=1jIGLpbDZxGKE9VvEu4_NCkb3EUFkKptr",""
"Multan","jspgw","Jamia Masjid Qasba Mural Multan","Women Religious Info Share","Jamie masjid qasba murral Multan","احسان اللہ","1990.0","","No","2.0","https://maps.google.com/maps?q=29.9852211%2C71.4147549&z=17&hl=en","29.98522","71.41475","","","","https://drive.google.com/open?id=1Ym47fiNEgt7cu2Z2w76GO5tvN43YjHVH","https://drive.google.com/open?id=1NlRTbuXhI0wdRf1gICZsYuZj3Gw5OGL1",""
"Multan","ynbeh","Jamia Masjid Sirajaan Wali Hussain Agahi Multan","Control","جامع مسجد سراجاں حسین آگاہی ملتان","Qari Abdul rehman raheemi","1960.0","","No","2.0","https://www.google.com/maps?q=30.1953384,71.4747022","30.19534","71.4747","","","","https://drive.google.com/open?id=19D1Ast9B10q_aMQyk5Uma0Ggae12fFz2","https://drive.google.com/open?id=1Uq4boy-8BR4S3VRg-Q9mTdXpyxWldVeQ",""
"Multan","yeigp","Jamia Masjid Shah Rukan Alam Multan","Community Religious Info Share","Masjid Darbar  shah Rukne e alam","Faiz ul hassan gillani","1300.0","Hazrat shah rukan e alam","No","2.0","https://www.google.com/maps?q=30.1998957,71.4709369&z=17&hl=en","30.1999","71.47094","","","","https://drive.google.com/open?id=1vWEWTZBdhUJhZa4Qg0G_hqBOib929ErW","https://drive.google.com/open?id=1-vuOQvonXRZo7elwwmSj6hTwFnq5Bks-",""
"Multan","anrol","Jamia Masjid Balochaan Wali Multan","Women Religious Info Share","Jamia Masjid Balochan Vali, Khoni Burj Multan","Qari muhammad ibrahim","2004.0","","No","2.0","https://maps.app.goo.gl/F3rEtYsCERKCV2t69","30.18693","71.47532","","","","https://drive.google.com/open?id=13ST8-c4zQ4aWd5b-kD0WE3gQeU25cUpV","https://drive.google.com/open?id=1qTbERFhWJX3JOHN2yb7ZyLvADA5HcKEW",""
"Multan","qkgih","Jamia Masjid Qasabaan Wali Multan","Women Secular Info Share","مسجد مدینہ/جامع مسجد قصاباں والی ملتان","Muhammad Ramzan cheshti","1940.0","","No","2.0","https://maps.google.com/?q=30.1916734,71.4711067","30.19167","71.47111","","","","https://drive.google.com/file/d/1PmOM4RnRyYFtOt8QWjby7R922eEDjKZE/view?usp=drive_link","https://drive.google.com/open?id=1sfa6GjZXVXhP6b4t6zfO33FZfsUHSRUC",""
"Khanewal","dpaxp","Jamia Masjid Habib Allah Shah Baghdadi Khanewal","Control","Jamia Masjid Habib ullah shah bagdadi","Sayed Rashid safdar","1900.0","hazrat shah Habib Allah shah Bagdadi","No","2.0","https://maps.google.com/maps?q=30.30992257%2C71.92489921&z=17&hl=en","30.30992","71.9249","","","","https://drive.google.com/open?id=1PhINBR49bnkB5GTD4dw8abI8tzwd_w6v","https://drive.google.com/file/d/1_Wxi1WlFei1aoHxn6SfXeBgxAbCBBO3Z/view?usp=drive_link",""
"Khanewal","bgzlc","Jamia Masjid Allah Daad Trust Jahaniya Khanewal","Control","Jamia Masjid Allah Daad Trust Jahaniya Khanewal","Molana Muhammad ishfaq","1925.0","","Yes","2.0","https://maps.google.com/maps?q=30.038286%2C71.8147975&z=17&hl=en","30.03829","71.8148","","","","https://drive.google.com/open?id=1i13_5fk_0CkXELgn2e-ZsFonow7S4L2T","https://drive.google.com/open?id=1X9D9aOKSFre9sv9Yu-GVuaqFrAYaZ3QR",""
"Khanewal","frmfu","Jamia Masjid Markazi Eid Gah Khanewal","Women Secular Info Share","jamia Masjid markazi Eid Gah khanewal","Not Found","1963.0","","No","2.0","https://maps.google.com/maps?q=30.2979649%2C71.9208273&z=17&hl=en","30.29796","71.92083","","","","https://drive.google.com/open?id=1S3hWrP0DQaicFd3PV2fr8ZDKtNuXIbXC","https://drive.google.com/open?id=1j9CQIbAjT7WSFapeF_msIs8xhPqU6Mb8",""
"Khanewal","rtfez","Jamia Masjid Gaalah Mandi Khanewal","Women Secular Info Share","Jamia Masjid Gaalah Mandi khanewal","Muhammad ishfaq","1908.0","","No","2.0","https://maps.google.com/maps?q=30.3024802%2C71.9200804&z=17&hl=en","30.30248","71.92008","","","","https://drive.google.com/open?id=1PqxvpTAjyT53eykUdZ9u6ECSIVOB_cRS","https://drive.google.com/open?id=1oUNxO1rRWIuDZ4wi5KZiJomsP_ISwXwq",""
"Khanewal","usepk","Jamia Masjid Darbar Dawood Jahanian","Women Secular No Info Share","مرکزی جامع مسجد داؤد جہانیاں","Not Found","1978.0","","No","2.0","https://www.google.com/maps?q=30.0277159,71.1796664","30.02772","71.17967","","","","https://drive.google.com/open?id=1-L87l1Jq1QV9XT9z4wCYPOQlcLIca-7G","https://drive.google.com/open?id=1v3GSVV3hChR5E6q2vlY-_RLNgOmmL0O-",""
"Khanewal","xpynm","Jamia Masjid Darbar Hazrat Mian Channu","Community Religious No Info Share","Jamia masjid badbar hazrat mianchannu","Not Found","1936.0","","No","2.0","https://www.google.com/maps?q=30.44713592529297,72.34986114501953&z=17&hl=en","30.44714","72.34986","","","","https://drive.google.com/open?id=1ZBXS_7qV4bfMoVNUzySkm1i5dV6kZ5Qk","https://drive.google.com/open?id=1uM5Xyug2bjy5PTBOgOQ6ZLJFBz9BlCLf",""
"Khanewal","otccu","Jamia Masjid Kacha Khawa Khanewal","Control","Jamia Masjid Kacha Khawa Khanewal","Not Found","1958.0","","No","1.0","https://maps.google.com/maps?q=30.2069401%2C72.2309026&z=17&hl=en","30.20694","72.2309","","","","https://drive.google.com/open?id=1K70JI7maMnhXjj_1Z_slon4DEwSgUlwt","https://drive.google.com/file/d/1ahqG4BEtBary9LxdB7oLc0UV8K_TOE-i/view",""
"Khanewal","xdbpy","Jamia Masjid Naale Wali Lodhran","Women Religious Info Share","Jamia masjid Hazrat Bilal","Not Found","","","","1.0","https://maps.google.com/maps?q=29.5392105%2C71.6346433&z=17&hl=en","29.53921","71.63464","","","","Not Found","Not Found",""
"Khanewal","xiinw","Jamia Masjid Qazia Nawali Kehror Pakka","Community Secular Info Share","Qazian Wali Masjid","Hafiz Muhammad Umar Farooqi","1911.0","","No","1.0","https://maps.google.com/maps?q=29.6238045%2C71.9174536&z=17&hl=en","29.6238","71.91745","","","","https://drive.google.com/open?id=1Lg_n8f2-8Aujw48XdJ9VFqds8ZI-Qyqo","https://drive.google.com/open?id=1r7tbiYCw1tqAbN2iyKd2a62frMWGPrDk",""
"Khanewal","epjyx","Jamia Masjid Railway Coloney Khanewal","Community Religious Info Share","Jamia Masjid Railway coloney Khanewal","Hussain Ahmad","1951.0","","No","2.0","https://maps.google.com/maps?q=30.5652863%2C72.1740672&z=17&hl=en","30.56529","72.17407","","","","https://drive.google.com/open?id=19wzkSp5wfG3M0tigfNSdxQtJixpOO39I","https://drive.google.com/open?id=1eR3prLtxsJBu2y611v33M38CjS1zc364",""
"DG Khan","kcaxs","Jamia Masjid Shah Sadar Ul Din Dera Ghazi Khan","Control","Jamia Masjid Darbar Shah Sadar Din, DGKhan","Not Found","1957.0","","No","2.0","https://maps.google.com/?q=30.2788096,70.7268038","30.27881","70.7268","","","","https://drive.google.com/open?id=1E3bFCrdKt6CNTw1pZz_zH2l062I6IPF-","https://drive.google.com/open?id=1SaV_5yiDxxeYFk8H6A6tkJwpAW4iBqVu",""
"DG Khan","jhzjg","Jamia Masjid Darbar Hazrat Saki Sarwar Dera Ghazi Khan","Control","Jamia Masjid Darbar Hazrad Ahmad Sultan Sakhi Sarwar","Not Found","1174.0","","Yes","2.0","https://maps.google.com/?q=29.9858984,70.3025885","29.9859","70.30259","","","","https://drive.google.com/open?id=1ONPdBD9U4kVya3mo0P9EJ-9IV1gS3F_j","https://drive.google.com/open?id=1d0mPfhwWrVwGnk7IWXmkWxC3B-IIwLzW, https://drive.google.com/open?id=1mkuJl3MCDgB_P-zJl6OY0isLGLLJF7UV",""
"DG Khan","vyzqv","Jamia Masjid Block # 3 Dera Ghazi Khan","Community Religious No Info Share","Jamia Masjid Block No. 3 DGKhan","Irshad Fareed","1916.0","","No","2.0","https://www.google.com/maps?q=30.057959,70.6359916","30.05796","70.63599","","","","https://drive.google.com/open?id=1tEP_sdGphpbmGbcwcffkvFI0cndiRUyU","https://drive.google.com/open?id=19Y6HfENiNsjeCITqf0mUhdoOGoO7Htzk",""
"DG Khan","vsrrf","Jamia Masjid Darbar Malah Quaid Shah Dera Ghazi Khan","Community Religious No Info Share","Jamia Masjid Darbar Mula Qaid Shah DGKhan","Muhammad Umar Farooqi","1955.0","Syed Mula Qaid Shah sahib","No","2.0","https://maps.google.com/?q=30.0626594,70.6434638","30.06266","70.64346","","","","https://drive.google.com/file/d/1YCz3yP1ZkczZqdlpQQKMo5ecUWxzepob/view","https://drive.google.com/file/d/1eOqoVuhAnzlXijNg8dTqY6BaH46ph6CB/view",""
"Bahawalpure","dfnmy","Jamia Masjid Sadiq Akbar Machi Hatta Bhawalpur","Community Secular No Info Share","Jamia masjid Sadiq Akbar machi hatta bwp","Qari Muhammad Iqbal","2000.0","","No","2.0","https://www.google.com/maps?q=29.3960231,71.6824246","29.39602","71.68242","","","","https://drive.google.com/open?id=1K-0kn871G1YX5y_EHkg0pBHg6z17EyIV","https://drive.google.com/open?id=1MXosIbyVnnEsTbWCgaGpMw6IpRcAvkV1",""
"Bahawalpure","qwlfb","Jamia Masjid Aqsa Bhawalpur","Control","aqsa","Riaz Awaisi","1935.0","","No","1.0","https://www.google.com/maps?q=29.3953179,71.674018","29.39532","71.67402","","","","https://drive.google.com/open?id=1jyN9Rjvp7VEJ1-uEPKaniDYfjzzI-eT-","https://drive.google.com/open?id=1XNXzC9lN9JXVvHw0bHessfatvy49B7Ib",""
"Bahawalpure","sjqhk","Jamia Masjid Shah Rangila Hasalpur","Control","Jamia Masjid Rangila Sha darbar Hasilpure","Not Found","1980.0","","No","2.0","https://maps.google.com/maps?q=29.6894137%2C72.5347834&z=17&hl=en","29.68941","72.53478","","","","https://drive.google.com/open?id=1exYbkN4wL0PosRZlcdRS-l-MlooASRsz","https://drive.google.com/open?id=1gBMZcxyoCb86bepbAprkLBPRX3xALMVb",""
"Bahawalpure","xnhgf","Jamia Masjid Alsadiq Bhawalpur","Control","Al sadiq","Saif ur Rehman","1918.0","","No","2.0","https://www.google.com/maps?q=29.3960534,71.6747768","29.39605","71.67478","","","","https://drive.google.com/open?id=10rQeaBL_aEsIFP6mz-UHcDql8kLzIStU","https://drive.google.com/open?id=1qWK6eBpI457CGXQ_Tjh6ZmjbaU7Nm_zz","talha"
"Bahawalpure","nhxti","Jamia Masjid Hasalpur","Control","Jamia Masjid main bazar Hasilpure","Not Found","1957.0","","No","1.0","https://maps.google.com/maps?q=29.6945603%2C72.5506141&z=17&hl=en","29.69456","72.55061","","","","https://drive.google.com/open?id=1cL1EZYbcLUxKfudAtdUWSaT-8kAK2ckg","https://drive.google.com/open?id=1eG7VQOgcyQms2Xi4JSBJxe_4FvwrAvUF","talha"
"Bahawalpure","reimc","Jamia Masjid Kocha Gul Hassan Shahe Bazar","Community Religious No Info Share","Jamia masjid kocha gull Hassan shahi Bazar bwp","Farooq Ahmad","2022.0","","No","2.0","https://maps.google.com/?q=29.3956909179688,71.6795806884766","29.39569","71.67958","","","","https://drive.google.com/open?id=1SJj28I0JglXdY7aq6avfyTr-rumOCzKo","https://drive.google.com/open?id=1GdPqSTU-ncSpalSL0cPT7Yj6N8FYZIRs","talha"
"Bahawalpure","vewig","Jamia Masjid Sadiq Akbar High School Ahumdpur","Community Secular No Info Share","Jamia Masjid Sadiq Akbar High School Ahumdpur","Abdur Rehman","1977.0","","No","2.0","https://maps.google.com/maps?q=29.143841%2C71.2594724&z=17&hl=en","29.14384","71.25947","","","","https://drive.google.com/open?id=1Pq9-WCRj0aURRtEEetj9YUk2B_TVW6_j, https://drive.google.com/open?id=1ZCQkTKuoOlu1_xSwkf1sv9lhhc3PBDIj","https://drive.google.com/open?id=1-uV0GNeg04ej7j43XLQ0ExddZ9vobnxP, https://drive.google.com/open?id=1Hu0oztkvm4D_bhwML3FXDn4Od951Nic-","talha"
"Bahawalpure","tktxl","Jamia Masjid Muhkum Ul Din Seerani Khangha Khangha","Control","Jamia masjid muhkim din serani","Not Found","1776.0","","No","1.0","https://maps.google.com/maps?q=29.3140056%2C71.5437025&z=17&hl=en","29.31401","71.5437","","","","","","talha"
"Bahawalpure","xppxx","Jamia Masjid Darbar Khawaja Khuda Bhakas Kharpure","Control","Jamia masjid darbar khuja khudabaksh kherpurXPP","Muhammad Azhar Hussain","2012.0","Khawaja Khuda Bhakas","No","1.0","https://www.google.com/maps?q=29.5812543,72.233824","29.58125","72.23382","","","","https://drive.google.com/open?id=1-kHyjuGTYJGPSHnk4MucrYLUz6dQwNY2, https://drive.google.com/open?id=1gX5EdWQZXaRDoIKnSY4j1qc4n2ZxW0lb","https://drive.google.com/open?id=1382onRChjP4R0oHy_IcWNy1-dmcxg-8O",""
"Bahawalpure","mxmsk","Jamia Masjid Sakhi Sultan Ahmad Shah Chak 1-BC","Control","Jamia masjid darbar sakhi sultan check no 1bc","Not Found","1990.0","","No","1.0","https://maps.google.com/?q=29.4567648,71.9538872","29.45676","71.95389","","","","https://drive.google.com/open?id=1n9h4-T4cFYoK5kku-3e5Mf1YnPUs6ksx","https://drive.google.com/open?id=13SoFzYVFwPBhzG7vkRcr7YJbQJ0Eyb86",""
"Bahawalpure","pgolj","Jamia Masjid Sheikh Muhammad Syed Wali Fareed Gate","Women Religious Info Share","Jamia masjid sheakh Syed wali Fareed gate","Muhammad Nazik","1997.0","","No","2.0","https://www.google.com/maps?q=29.3964518,71.673127","29.39645","71.67313","","","","https://drive.google.com/open?id=1qrJSUgy3lgQ5mprhOeilCsBL0vv05tjv","https://drive.google.com/open?id=1Znf_V_ZuNHWlz_mNkU-z_tCR7dvkT9dy",""
"Bahawalpure","njkni","Jamia Masjid Shahe Dera Nawab Shahab","Control","Jamia Masjid Shahe Dera Nawab Shahab","Abdul Manan","1880.0","","No","2.0","https://maps.google.com/maps?q=29.0991978%2C71.2745758&z=17&hl=en","29.0992","71.27458","","","","https://drive.google.com/open?id=1bIt_6iYml0NjkwNGxNDX2ksEfOZs8Wmr","https://drive.google.com/open?id=1hzo6csZ8CCAQ649SRMvOQLoqk82EGDlE","talha"
"Bahawalpure","pnyzs","Jamia Masjid Darbar Rasheed Jalaal Ul Din","Women Secular Info Share","Jamia Masjid Syed Jalal Ud Din","Javed saud","1845.0","Rasheed Jalaal Ul Din","Yes","2.0","https://www.google.com/maps?q=29.2426835,71.0557167","29.24268","71.05572","","","","https://drive.google.com/open?id=13Gm2Tj0Grix76ate3ZYyzY0QH4inytUq, https://drive.google.com/open?id=13UzJme9yThJh14sOqQGzUIs_eyoZAKmS","https://drive.google.com/open?id=12fTLvJVvm5heAuAGf5AMqq4bfAAa5Nm4","talha"
"Bahawalpure","rakei","Jamia Masjid Hakeem Muhammad Yar Wali Bhawalpur","Control","Jamia masjid Hakeem m.yar wali bwp","Ahmad","2005.0","","No","2.0","https://www.google.com/maps?q=29.3989078,71.6736316","29.39891","71.67363","","","","https://drive.google.com/open?id=1FMrFi6R04U5dDnTx_47GARHwl5TfQvoi","https://drive.google.com/open?id=16BXeRo_7EbsWi95o4iTV8EsoCzNcVj32","talha"
"Bahawalpure","dqkgk","Jamia Masjid Chanan Peer Sarkar Cholistan","Control","Chaner peer jama masjid","","1956.0","Channan Pir Darbar Cholistan","No","1.0","https://www.google.com/maps?q=28.9754483,71.663715&z=17&hl=en","28.97545","71.66372","","","","https://drive.google.com/open?id=1Le5dHh1ogV97RVApkSITmwLS_1thIQ7-","https://drive.google.com/open?id=1Q4sXWb2FDzCX2oYCc5-fR8FZHAdl-Asp",""
"Bahawalpure","vnnpw","Jamia Masjid Muhdum Jahaniya Oh Shareef","Community Secular Info Share","Jamia Masjid Muhdum Jahaniya Oh Shareef","Khalil Ahmad","1045.0","Jalaal ul din hussain","Yes","2.0","https://www.google.com/maps?q=29.2431651,71.0555136","29.24317","71.05551","","","","https://drive.google.com/open?id=1fGFeF9weA4maTjwoJSMttV6lIDsURMJX","https://drive.google.com/open?id=19hW9ExOJPrIEogr_HAMxI8K5sBwmFhsJ",""
"Bahawalpure","joffe","Jamia Masjid Mehboob Subhani Oh Shareef","Community Secular Info Share","Jamia Masjid Hazrat Mehboob Subhani","Mulana Abdul Majeed","1325.0","Hazrat Mehboob Subhani","No","2.0","https://maps.google.com/maps?q=29.2370496%2C71.0607756&z=17&hl=en","29.23705","71.06078","","","","https://drive.google.com/open?id=1ZGl4s3zVYfz83bnPv8wAPw3ufhFZUXao","https://drive.google.com/open?id=1CBIybVgKpgX9ilbzrr3dQGromJYCkBBC, https://drive.google.com/open?id=1erhmeLB7U2QNg_Zend_EXkhXUbjFdT_S","talha"
"Bahawalpure","pztqo","Jamia Masjid Darbar Fazal Ul Din Laadala Och Shareef","Women Secular Info Share","Jamia Masjid Darbar Fazal Ul Din Laadala Och Shareef","M hashim","712.0","Fazal Ul Din Laadala","No","1.0","https://www.google.com/maps?q=29.2426835,71.0557167","29.24268","71.05572","","","","https://drive.google.com/open?id=1deqQhDasv9UNwkn6uR_s_62vzOKyJJMX","https://drive.google.com/open?id=1fL0-uXBWgQBBdMNu4-4pQ_QNSbODHwCq","Mosque is under construction"
"Bahawalpure","lrqvn","Jamia Masjid Shiekh Allah Wasaya Machli Bazar","Community Religious No Info Share","Jamia masjid sheakh Allah wasya machlibzar","Qari Muhammad habib","2012.0","","No","2.0","https://maps.google.com/maps?q=29.3982636%2C71.676085&z=17&hl=en","29.39826","71.67609","","","","https://drive.google.com/open?id=1qUbRUp23jeWCNHNxDj3Qcux-vTr39gPJ","https://drive.google.com/open?id=1qS3YlwwERdQqagvC_JNae7Z9AhpTTi40","talha"
"Bahawalpure","rthfh","Jamia Masjid Bostan Aziz Bahawalpur","Community Religious No Info Share","Jamia Masjid Bostan Aziz","Muhammad Arbi","1965.0","","No","2.0","https://www.google.com/maps?q=29.4023133,71.6536017","29.40231","71.6536","","","","https://drive.google.com/open?id=1R6V-E3Dz1Xz9ycTG7NfVYF8qvt6Ojn2G","https://drive.google.com/open?id=1CPXdnX_N_K_VapY_F8Mo_sgZYi0EoBj4","talha"
"Bahawalpure","coclq","Jamia Masjid Ahle Hadess Na Haliyanawali Ahumd Pur Sharqiya","Community Religious Info Share","Jamia Masjid Ahl e Hadees Tahlianwali","Hafiz Muhammad Haq Nawaz","2000.0","","Yes","2.0","https://maps.google.com/maps?q=29.146789%2C71.2670091&z=17&hl=en","29.14679","71.26701","","","","https://drive.google.com/open?id=1QKEz_xnQECFV3ij_CnjHB8kRCe1m943q, https://drive.google.com/open?id=1PTGVbcE53QWR5JlGg_SMMg6dbtJCfDdY","https://drive.google.com/file/d/10nhiT67O87meqJi042gLW_yPeCuziHI9/view?usp=sharing",""
